Disease_cn,Level2_dep,Descript,Disease_ab,Alias,Treatment,Head_dep,Id,Symptom
亚临床型克汀病,内分泌科,　　亚临床型克汀病(亚克汀)是一种由缺碘引起的极轻型的克汀病人，这些人不能诊断为典型的地克病，但他们又不正常，常以轻度智力落后为主要特征而影响病区人口素质，由于发病比例远远大于地克病，因此构成了严重的公共卫生问题。一般疾病，特别是营养缺乏病，总会有相当一部分人介于病人与正常人之间，临床上常把这部分人称为“边缘病人”或亚临床病人。,ylcxktb,"
                        ",http://jbk.39.net/ylcxktb/yyzl,内科,http://jbk.39.net/ylcxktb/jbzs,"颅面骨畸形,缺碘,步态不稳,反应迟钝,甲状腺功能低下,智力发育迟缓"
岩藻糖苷贮积症,内分泌科,　　岩藻糖苷贮积症(fucosidosis)是一种因岩藻糖苷酶缺陷而引起的类黏多糖贮积症。临床上以神经系统异常、反复呼吸道感染、智力低下及心脏病变为特征，无黏多糖尿。,yztgzjz," 墨角藻糖苷酶缺乏病,岩藻糖苷病",http://jbk.39.net/yztgzjz/yyzl,内科,http://jbk.39.net/yztgzjz/jbzs,"肌张力减低,抽风,儿童精神运动发育异常,肝脾肿大"
小儿周期性高血钾性麻痹,内分泌科,　　周期性瘫痪(periodic paralysis)是一组与钾离子代谢有关的代谢性疾病，以反复性、自限性发作的骨骼肌弛缓性瘫痪或无力，持续数小时至数周，发作间歇期完全正常为临床特征的疾病。根据其发作时血钾的改变，可将其分为低血钾型、高血钾型及正常血钾型三种类型。本病系常染色体显性遗传。　　周期性高血钾性麻痹(hyperkalemic periodic paralysis)又名遗传性发作性无力症(adynamia episodica hereditaria)。,xezqxgxjxmb," 小儿Ⅱ型周期性麻痹,小儿Ⅱ型周期性瘫痪,小儿高血钾型周期性麻痹,小儿高血钾型周期性瘫痪,小儿肌强直性周期性麻痹,小儿肌强直性周期性瘫痪,小儿血钾过多性周期性麻痹,小儿血钾过多性周期性瘫痪,小儿遗传性发作性无力症",http://jbk.39.net/xezqxgxjxmb/yyzl,内科,http://jbk.39.net/xezqxgxjxmb/jbzs,"心慌,麻痹,高血钾,肌肉紧张性疼痛,四肢无力,胀痛,肌肉痉挛性疼痛"
小儿低钠血症,内分泌科,　　低钠血症又称低钠综合征、低盐综合征(low salt syndrome)等。是一种较严重的水电解质代谢平衡紊乱，主要是因体内钠不足或体内水分过多，造成缺钠性或稀释性低钠。同时与抗利尿激素(ADH)分泌异常，产生稀释性低钠血症有关。　　本病征是指体内总钠量降低所致的病理状态，人体总的可交换钠为40～45mmol/kg。低盐综合征多伴有低钠血症，但也有血清钠不低者。反之，低钠综合征虽多数伴有体内总钠量减少，但亦有正常或增加者。临床上测定的是血清钠而不是体内总钠量。低盐综合征是指体内总钠量减少，严格来说并不等同于低钠综合征。,xednxz," 小儿低盐综合征,小儿血钠过少",http://jbk.39.net/xednxz/yyzl,内科,http://jbk.39.net/xednxz/jbzs,"面色苍白,烦躁不安,皮肤花纹,心音低钝,少尿,血压下降,嗜睡,惊厥"
磷脂酰胆碱-胆固醇酰基转移酶缺乏,内分泌科,　　1967年和1968年，Gjone和Norum最早报道了一种以蛋白尿、贫血、高脂血症和角膜混浊为特点的家族性疾病，进一步的研究发现患者血浆胆固醇和三酰甘油水平增高，溶血卵磷脂水平降低，游离胆固醇磷脂酰胆碱水平增高，常累及肾脏，肾功能衰竭是本病死因。,lzxdjdgcxjzymqf," 卵磷脂胆固醇酰基转移酶缺乏症,卵磷脂胆固醇乙酰转移酶缺乏症",http://jbk.39.net/lzxdjdgcxjzymqf/yyzl,内科,http://jbk.39.net/lzxdjdgcxjzymqf/jbzs,
小儿周期性低血钾性麻痹,内分泌科,　　周期性瘫痪(periodic paralysis)是一组以反复性、自限性发作的骨骼肌弛缓性瘫痪为临床特征的疾病。根据其发作时血钾的改变，可将其分为低血钾型、高血钾型及正常血钾型三种类型。　　周期性低血钾性麻痹(hypokalemic periodic paralysis)是以骨骼肌发作性的弛缓性麻痹，及发作时血清钾降低为主要特征。本病是常染色体显性遗传，有不完全外显率，可见散发病例。本病基因位于1号染色体长臂区域(Iq3.1-3.2)。,xezqxdxjxmb," 小儿低钾性周期性瘫痪,小儿低血钾型周期性麻痹",http://jbk.39.net/xezqxdxjxmb/yyzl,内科,http://jbk.39.net/xezqxdxjxmb/jbzs,"低血钾,乏力,麻痹,疲乏,代谢性低钾"
老年人代谢性酸中毒,内分泌科,　　代谢性酸中毒(代酸)是老年人临床上最常见的类型，乃体内非挥发性酸增多或细胞外液中碱减少所致，其主要特征是血浆中HC03-浓度减少和PaCO2代偿性下降，其主要代偿机制是靠肾脏保留碳酸氢盐和呼吸排出。,lnrdxxszd,"
                                        ",http://jbk.39.net/lnrdxxszd/yyzl,内科,http://jbk.39.net/lnrdxxszd/jbzs,"氰化物烧伤及合并中毒,嗜睡,慢性中毒,谵妄"
老年人高渗性非酮症糖尿病昏迷,内分泌科,　　高渗性非酮症糖尿病昏迷(hyperosmotic nonketotic diabetic coma，简称高渗性昏迷或高血糖脱水综合征)。高渗性非酮症糖尿病昏迷是一种严重的糖尿病急性并发症，其临床特征为严重的高血糖、脱水、血浆渗透压升高而无明显的酮症酸中毒，患者常有意识障碍或昏迷。本病病死率高，应予以足够的警惕、及时的诊断和有效的治疗。,lnrgsxftztnbhm," 老年高渗性非酮症糖尿病昏迷,老年人高渗性昏迷,老年人高血糖脱水综合征",http://jbk.39.net/lnrgsxftztnbhm/yyzl,内科,http://jbk.39.net/lnrgsxftztnbhm/jbzs,
营养代谢疾病伴发的精神障碍,内分泌科,　　营养代谢疾病伴发精神障碍多是指维生素或其他营养物质缺乏、新陈代谢紊乱以及能量供应不足等所引起的神经精神方面的障碍。　　维生素B族缺乏可导致酶活性障碍、新陈代谢紊乱和能量供应不足而出现的躯体、神经、精神障碍。维生素B族中的B1、B2、B5、B6、B12的缺乏均可引起神经精神障碍，而某些维生素过多时，如维生素A、维生素D、维生素B1等也可出现神经精神症状。,yydxjbbfdjsza,"
                                        ",http://jbk.39.net/yydxjbbfdjsza/yyzl,内科,http://jbk.39.net/yydxjbbfdjsza/jbzs,
类固醇肌病,内分泌科,　　1932年Chushing首先观察到皮质类固醇激素可导致肌肉萎缩和肌无力，并提出类固醇肌病(steroid myopathy)的概念。本病也称为皮质类固醇性多发性肌病(corticosteroid polymyopathy)。由于临床上类固醇激素被广泛使用，类固醇肌病并不少见。　　类固醇肌病可分为急性和慢性两种类型。慢性类固醇肌病较急性常见，起病隐匿，主要表现为盆带肌无力，并逐渐进展，波及肩胛带肌和四肢近端肌群。主观的肌无力症状往往较客观的肌力检查重。肌痛常见，类固醇减量后，肌痛消失，表明肌痛是类固醇肌病的症状之一。,lgcjb," 类固醇性肌病,皮质类固醇性多发性肌病",http://jbk.39.net/lgcjb/yyzl,内科,http://jbk.39.net/lgcjb/jbzs,"呼吸困难,肾衰竭,腱反射消失,蛋白尿,硬化"
医源性多毛症,内分泌科,　　某些治疗药物可引起躯干、四肢、偶尔面部等广泛部位的毛发生长。该毛比胎毛粗，但比终毛细，处于两者之间，长可达3cm。停药后可于6个月～1年内恢复正常。,yyxdmz,"
                        ",http://jbk.39.net/yyxdmz/yyzl,内科,http://jbk.39.net/yyxdmz/jbzs,"毛发增多,面部多毛"
小儿埃莱尔-当洛综合征,内分泌科,　　埃莱尔-当洛综合征又称皮肤弹力过度症、先天性结缔组织发育不良综合征、爱-唐综合征(Ehlers-Danlos syndrome)、Danlos综合征、Sack综合征、Sack-Barabas综合征、Van Meekevent Ⅰ型综合征、伸展-血管脆性增强综合征、全身弹力纤维发育异常症、皮肤弹性过度综合征(cutis hyperelastica syndrome)、关节松弛-皮肤毛细血管破裂-皮肤松弛综合征、Meekeren-Ehlers-Danlos综合征、印度橡胶皮肤等。在遗传的背景下因为结缔组织的缺点重要是胶原纤维量的缺点及其形态上的异常而产生一系列临床表现，表现皮肤弹性过度，伤口愈合慢，关节过度伸展，血管脆性增强，外伤后出现假性肿瘤等全身性多种异常性疾病。,xealedlzhz," 小儿爱-唐综合征,小儿弹力过度性皮肤,小儿过度伸展-血管脆性增强综合征",http://jbk.39.net/xealedlzhz/yyzl,内科,http://jbk.39.net/xealedlzhz/jbzs,"结节,关节松弛,血肿形成,静脉曲张,反复出血"
纳尔逊综合征,内分泌科,　　Nelson综合征是为治疗库欣综合征行双侧肾上腺切除术后出现的进行性的皮肤黑色素沉着及垂体瘤。该综合征是1958年Nelson等首先报告，故命名为Nelson综合征。,nexzhz, 纳尔逊综合症,http://jbk.39.net/nexzhz/yyzl,内科,http://jbk.39.net/nexzhz/jbzs,"头痛,视野缩小,恶心,骨质破坏"
小儿遗传性果糖不耐受,内分泌科,　　遗传性果糖不耐受(hereditary fructose intolerance)系因果糖二磷酸醛缩酶(fruetaldolase，fructose-1，6-diphosphate aldolase)缺陷所致的先天性代谢紊乱性疾病。由常染色体隐性遗传所致的果糖代谢途径的障碍有3种：1.果糖激酶缺乏症(或称特发性果糖尿症，essential fructosuria) ，2.遗传性果糖不耐症(hereditary fructose intolerance) ，3.果糖-1，6-二磷酸酶缺乏症(fructose-1，6-diphosphatase deficiency)。主要表现在进食含果糖食物后出现低血糖和呕吐。,xeycxgtbns," 小儿果糖代谢缺陷,小儿果糖耐受不良,小儿遗传性果糖不耐症,小儿遗传性果糖代谢紊乱",http://jbk.39.net/xeycxgtbns/yyzl,内科,http://jbk.39.net/xeycxgtbns/jbzs,"出冷汗,肚子疼,恶心与呕吐,低血糖惊厥"
糖原贮积病Ⅴ型,内分泌科,　　糖原贮积病是由于遗传性糖原代谢障碍，致使糖原在组织内过多沉积而引起的疾病。根据引起糖原代谢障碍的酶缺陷和过量糖原在体内沉积的组织不同，而将糖原贮积病分为11种类型。　　糖原贮积病Ⅴ型又称McArdle肌病，由肌肉磷酸化酶(phosphorylase)缺乏所引起。主要临床特征为肌肉剧烈收缩后出现疼痛、痉挛和无力。,tyzjbwx, McArdle肌病,http://jbk.39.net/tyzjbwx/yyzl,内科,http://jbk.39.net/tyzjbwx/jbzs,"肌肉萎缩,肝脏肿大,昏迷,惊厥"
特发性青春期延迟,内分泌科,　　男孩年龄超过14岁，女孩超过13.5岁，无任何青春期表现者为青春期延迟(delayedpuberty)。男孩主要表现为睾丸体积不增大，女孩乳房不发育。正常人从第2性征出现到具有成人性特征一般需4～5年，如青春期发动到生殖器发育完善超过5年，或停止发育2年者，称青春期延迟。,tfxqcqyc, 特发性延迟性青春期,http://jbk.39.net/tfxqcqyc/yyzl,内科,http://jbk.39.net/tfxqcqyc/jbzs,"性腺发育不良,骨龄延迟,兔唇,口唇皲裂,青春期胸部发育缓慢"
小儿原发性甲状旁腺功能亢进症,内分泌科,　　甲状旁腺功能亢进症(hyperparathyroidism，简称甲旁亢)，是由于PTH合成和释放过多，引起高血钙、低血磷症。临床分原发和继发性两种。一般起病缓慢，症状多样，早期亦被忽视。,xeyfxjzpxgnkjz," 小儿甲旁亢,小儿原发性甲状旁腺机能亢进",http://jbk.39.net/xeyfxjzpxgnkjz/yyzl,内科,http://jbk.39.net/xeyfxjzpxgnkjz/jbzs,"多尿,疲乏,腹胀,多饮,尿路结石,骨痛,食欲不振,惊厥"
妊娠合并慢性肾上腺皮质功能减退,内分泌科,　　慢性肾上腺皮质功能减退症分为原发性及继发性两类。原发性者又称阿狄森病，是由于肾上腺皮质本身病变引起双侧肾上腺皮质激素分泌不足。继发性者是指因下丘脑-垂体病变引起促肾上腺皮质激素(ACTH)分泌不足所致者。,rshbmxssxpzgnjt,"
                        ",http://jbk.39.net/rshbmxssxpzgnjt/yyzl,内科,http://jbk.39.net/rshbmxssxpzgnjt/jbzs,"乏力,肚子疼,昏迷"
尼曼-皮克病,内分泌科,　　尼曼-皮克病(Niemann-pickrsquo;s disease，NPD)是因鞘磷脂(sphingomyelin)及胆固醇沉积于身体各器官的遗传性代谢病，以年幼儿童多发，具有肝、脾大，眼底黄斑部樱桃红色斑及骨髓涂片中大的泡沫样细胞等主要特征。,nmpkb," 类脂组织细胞增多症,尼曼-皮克二氏病,尼-皮病,尼-皮二氏病,神经磷脂单核巨噬细胞病,神经磷脂贮积病,神经鞘磷脂沉积病,神经鞘磷脂积累病,神经鞘髓磷脂代谢障碍,鞘磷脂",http://jbk.39.net/nmpkb/yyzl,内科,http://jbk.39.net/nmpkb/jbzs,"抑郁,记忆力障碍,暴怒,易激惹"
黏多糖贮积症Ⅳ型,内分泌科,　　本型又名莫尔奎(Morquio)综合征、骨软骨营养不良、畸形性软骨营养不良、非典型性佝偻病。其特征性表现为躯干明显变短矮小畸形，股骨头和髋臼呈进行性改变，关节肿大，肌肉韧带松弛。本病为常染色体隐性遗传，两性均可发病，男稍多于女。,ndtzjzsx1," 非典型性佝偻病,骨软骨营养不良,畸形性软骨营养不良,莫尔奎综合征,粘多糖病Ⅳ型,粘多糖增多症Ⅳ型,粘多糖贮积病Ⅳ型",http://jbk.39.net/ndtzjzsx1/yyzl,内科,http://jbk.39.net/ndtzjzsx1/jbzs,"关节畸形,异常矮小,肝脾肿大,膝内翻"
小儿肾上腺皮质与髓质增生并存综合征,内分泌科,　　肾上腺皮质与髓质增生并存综合征(Medullo-Adrenal and adrenocortical hyperplasia syndrome)是由肾上腺皮质与髓质同时发生腺瘤引起，也可由嗜铬瘤组织分泌ACTH导致肾上腺皮质增生，从而引起库欣综合征，即异位ACTH嗜铬细胞瘤。,xessxpzyszzsbczhz," 小儿皮质醇-儿茶酚胺增多症,小儿肾上腺皮质与髓质增生并存综合症,小儿嗜铬细胞瘤伴库欣综合征",http://jbk.39.net/xessxpzyszzsbczhz/yyzl,内科,http://jbk.39.net/xessxpzyszzsbczhz/jbzs,
黏多糖贮积症Ⅲ型,内分泌科,　　本型又名山菲利普(Sanfilippo)综合征，为常染色体隐性遗传性病。该型的临床特征和生化异常均不同于Ⅰ、Ⅱ两型，其特征为反应迟钝程度很严重，但周身病变比较轻微。与Ⅰ型不同之处为容貌不似承霤病，侏儒也不明显，亦无角膜浑浊或心脏病等并发症。肘、膝关节有轻度挛缩。即使有肝脾肿大，也很轻微。,ndtzjzsx," 山菲利普综合征,粘多糖病Ⅲ型,粘多糖增多症Ⅲ型,粘多糖贮积病Ⅲ型",http://jbk.39.net/ndtzjzsx/yyzl,内科,http://jbk.39.net/ndtzjzsx/jbzs,"智力减低,抽风,关节僵直,脾肿大"
黏多糖贮积症Ⅱ型,内分泌科,　　本型也称汉特(Hunter)综合征，最早由Hunter(1917)描述，Wolff(1946)报道了第1个X连锁遗传的Hunter综合征家族。Mekusick(1965)等根据此型的临床特征、生化异常及遗传方式，将其分类为黏多糖病Ⅱ型，属于伴性隐性遗传，只见于男性，病人的母亲是携带者但不发病。,ndtzjzex," 汉特综合征,粘多糖病Ⅱ型,粘多糖增多症Ⅱ型,粘多糖贮积病Ⅱ型",http://jbk.39.net/ndtzjzex/yyzl,内科,http://jbk.39.net/ndtzjzex/jbzs,"关节强直,肝脾肿大,结节,收缩期和舒张期杂音"
黏脂贮积症Ⅱ型,内分泌科,　　黏脂贮积症Ⅱ型又称包涵体细胞病(inclusion cell disease)，简称I-cell病。其临床特征更像Hurler综合征，表现为出生时就有明显的临床和X线异常，反应迟钝，但无黏多糖尿症。皮肤成纤维细胞培养有大量粗大细胞质包涵体。Leroy等(1967)最早发现此病，Spranger(1970)将其分类为黏脂贮积症Ⅱ型。,nzzjzex," 包涵体细胞病,粘多糖症Ⅱ型,粘脂糖症Ⅱ型,粘脂贮积症Ⅱ型",http://jbk.39.net/nzzjzex/yyzl,内科,http://jbk.39.net/nzzjzex/jbzs,"肌张力减低,齿龈增生,短颈,收缩期杂音"
多腺体缺陷综合征,内分泌科,　　自身免疫多腺体综合征(多内分泌缺陷综合征)数个内分泌腺同时发生功能低下。,dxtqxzhz,"
                        ",http://jbk.39.net/dxtqxzhz/yyzl,内科,http://jbk.39.net/dxtqxzhz/jbzs,"内分泌功能减退,垂体功能减退,垂体功能紊乱"
小儿散发性甲状腺肿,内分泌科,　　散发性甲状腺肿是指患儿来自非地方性甲肿流行地区，非肿瘤或炎症等原因所致的甲肿，甲状腺功能正常。,xesfxjzxz, 小儿散发性甲肿,http://jbk.39.net/xesfxjzxz/yyzl,内科,http://jbk.39.net/xesfxjzxz/jbzs,"甲状腺肿大,生长缓慢,结节,吞咽困难,心率增快,甲状腺功能低下"
小儿高磷酸酶血症,内分泌科,　　小儿高磷酸酶血症(hyperphosphatamia)是常染色体隐性遗传病，极为少见。大多数认为本症为骨组织代谢紊乱性疾病，主要表现为过多的溶骨和成骨过程，使骨化不全。受累部位常见于颅骨、胫骨、股骨、脊柱等。其特点血清碱性磷酸酶明显增高，血清钙、磷正常。,xeglsmxz," 小儿血磷酸酯酶过多,小儿血内磷酸酯酶过多",http://jbk.39.net/xeglsmxz/yyzl,内科,http://jbk.39.net/xeglsmxz/jbzs,"步态不稳,碱性磷酸酶增高,骨痛,脊柱后突,生长缓慢"
呆小症,内分泌科,　　克汀病因甲状腺机能低下而引起。由先天性缺乏甲状腺或甲状腺功能严重不足，人体会出现一系列的代谢障碍，致使骨骼、肌肉和中枢神经系统发育阻滞。患者智力低下，精神发育缓慢，皮肤有面团状浮肿，即粘液性水肿，由于骨化过程延缓，身体异常矮小。,ktb2," 克汀病,呆小病",http://jbk.39.net/ktb2/yyzl,内科,http://jbk.39.net/ktb2/jbzs,"异常矮小,生长缓慢,黏液性水肿,智力减低,思维缓慢,克汀病面容,听力缺陷"
妊娠合并甲状旁腺功能亢进,内分泌科,　　甲状旁腺功能亢进(hyperparathyroidism，HPT)简称甲旁亢，合并妊娠者罕见。原发性甲状旁腺功能亢进是由于甲状旁腺本身病变(肿瘤或增生，其中肿瘤约占85%)引起的甲状旁腺素(PTH)合成与分泌过多，通过对骨与肾的作用，导致高钙血症和低磷血症。继发性甲状旁腺功能亢进是由于各种原因所致的高钙血症刺激甲状旁腺，使之增生肥大，分泌过多的PTH，常见于肾功能不全、骨软化病。少数患者腺体受到持久的刺激，部分增生组织转化为腺瘤，自主性分泌过多的PTH，称为三发性甲状旁腺功能亢进症。,rshbjzpxgnkj," 妊娠合并甲旁亢,妊娠合并甲状旁腺功能亢进症,妊娠合并甲状腺机能过盛",http://jbk.39.net/rshbjzpxgnkj/yyzl,内科,http://jbk.39.net/rshbjzpxgnkj/jbzs,"多尿,食欲减退,昏迷,幻觉"
胰高糖素瘤综合征,内分泌科,　　胰高糖素瘤综合征(glucagonoma syndrome)又称坏死松解性游走性红斑(necrolyticmigratory erythema)是以反复发生坏死松解性游走性红斑、口炎、体重下降、糖尿为特征，并常伴发分泌高血糖素的仅胰腺细胞肿瘤的综合征，约80%的肿瘤为恶性，半数可有转移。皮损往往先于肿瘤数年出现，病因尚不明确，推测与胰高血糖素分泌亢进有关。,ygtslzhz, 坏死松解性游走性红斑，α-细胞瘤,http://jbk.39.net/ygtslzhz/yyzl,内科,http://jbk.39.net/ygtslzhz/jbzs,"血糖升高,糖尿,低蛋白血症,低血钾,斑疹"
小儿急性化脓性甲状腺炎,内分泌科,　　甲状腺炎(thyroiditis)是由于各种原因引起甲状腺炎性病变而导致的甲状腺实质损伤，包括甲状腺各种类型炎症和感染。近年来，由于发病机制研究及检测方法的进展，检出率日见增高。　　急性化脓性甲状腺炎(acute suppurative thyroiditis ，AST)在儿科较为少见，可能与甲状腺有完整包膜、含碘量高和有丰富血供及淋巴，利于细菌侵入及生长有关。,xejxhnxjzxy,"
                        ",http://jbk.39.net/xejxhnxjzxy/yyzl,内科,http://jbk.39.net/xejxhnxjzxy/jbzs,"恶寒,喉咙痛,发热伴淋巴结肿大、并伴触痛,吞咽痛,甲状腺肿大,血沉增快"
小儿肢端肥大症和垂体性巨人症,内分泌科,　　肢端肥大症和垂体性巨人症又称垂体性巨大畸形(pituitary gigantism)、生长激素过多症。是由于儿童时期生长激素持续分泌过多，从而使骨骼、软组织、内脏生长过度及代谢改变所产生的体格发育异常。突出表现在骨骼快速增长，尤以长骨的增长为明显。身高远远超过正常范围。按西方标准，如在出生后头6个月，身高增长超过18cm或出生后6～12个月身高增长超过10cm则为生长过快。或者如果生长激素(hGH)的分泌过多开始于青春期前，骨骺未融合者为巨人症;如果hGH的分泌过多开始于青春期以后骨骺已经闭合时，则为肢端肥大症(acromegaly)，只见于成人。如果疾病开始于青春期前并在青春期后继续发展，则成为伴有肢端肥大症的巨大畸形。巨人症是表示体征的术语，由于某种原因呈病理性身材过高状态。小儿身长超过同年龄，也可以高出同性别正常标准身高3个标准差者为高身材。,xezdfdzhctxjrz," 小儿垂体性巨大发育,小儿垂体性巨人畸形,小儿垂体性巨人症,小儿洛努瓦氏综合征,小儿洛努瓦综合征",http://jbk.39.net/xezdfdzhctxjrz/yyzl,内科,http://jbk.39.net/xezdfdzhctxjrz/jbzs,
甲状旁腺功能亢进症,内分泌科,　　甲状旁腺功能亢进症可分为原发性、继发性、三发性和假性四种。原发者是由于甲状旁腺本身病变 （ 肿瘤或增生 ） 引起的甲状旁腺素 （PTH） 合成与分泌过多，通过其对骨与肾的作用，导致高钙血症和低磷血症。临床特征为反复发作的肾结石、消化性溃疡、精神改变与广泛的骨吸收。近年来，不少患者由于常规测定血清钙而得以及时发现。这些患者除高钙血症与血清 PTH 增高外，常无明显症状。继发性甲旁亢是由于各种原因所致的低钙血症，刺激甲状旁腺，使之增生肥大，分泌过多 PTH 所致，常见于肾功能不全、骨软化症、小肠吸收不良和维生素 D 缺乏与羟化障碍等疾病。在继发性甲旁亢的基础上，由于腺体受到持久的刺激，部分增生组织转变为腺瘤，自主性地分泌过多 PTH ，称为三发性甲旁亢，临床少见。假性甲旁亢是指某些恶性肿瘤 （ 如肺、肝、肾和卵巢等恶性肿瘤 ） 分泌类 PTH 多肽物质，致高钙血症，称伴瘤高钙血症。,jzpxgnkjz, 甲旁亢,http://jbk.39.net/jzpxgnkjz/yyzl,内科,http://jbk.39.net/jzpxgnkjz/jbzs,"精神萎靡,食欲不振,恶心与呕吐,无力,体重减轻,四肢麻木,反应迟钝,骨痛,病理性骨折,皮肤瘙痒,溃疡,甲状旁腺功能亢进"
丹吉尔病,内分泌科,　　丹吉尔病又名α-蛋白血症，本病名与氟吉尼亚Tangier岛有关，这是第1个患此病的病人的家乡，其特征为：血清中高密度脂蛋白(HDLS)几乎完全缺如，很多组织中组织细胞内胆固醇酯累积，特别是在扁桃体、淋巴结、胸腺，骨髓、肝、脾，黏膜和皮肤。是常染色体隐性遗传，发病率低。,djeb," Tangier氏病,无α脂蛋白血症",http://jbk.39.net/djeb/yyzl,内科,http://jbk.39.net/djeb/jbzs,"角膜混浊,血小板减少,脾肿大,硬化,白细胞减少"
小儿单纯性甲状腺肿,内分泌科,　　单纯性甲状腺肿是除继发性甲状腺肿以及甲状腺功能亢进症以外，只有甲状腺肿大疾病的总称，是以缺碘或致甲状腺肿物质等原因造成甲状腺代偿性增大。一般不伴有甲状腺功能失常。单纯性甲状腺肿可分地方性与散发性两种。,xedcxjzxz,"
                        ",http://jbk.39.net/xedcxjzxz/yyzl,内科,http://jbk.39.net/xedcxjzxz/jbzs,"结节,甲状腺肿,声音嘶哑,心率增快"
小儿肥胖通气不良综合征,内分泌科,　　肥胖通气不良综合征即肥胖-肺换气低下综合征(obesity-pulmonary hypoventination syndrome)，又称肥胖性心肺功能不全综合征(pickwickian syndrome)、肥胖症伴心肺功能衰竭、特发性肺泡低换气综合征、心肺-肥胖性综合征、肥胖-呼吸困难-嗜睡综合征、发作性睡病伴发糖尿病性高胰岛素综合征等。本病征常见于体型极度肥胖的儿童，是严重肥胖症的一个临床综合征。与过度肥胖至通气功能低下有关，属肺泡换气低下综合征的一个分型，是一种特殊类型的肺源性心脏病，是肥胖症患者中一种常见、严重的并发症。本病征是指极度肥胖患者在没有原发性心脏或肺脏疾病的情况下，发生肺泡换气不良，所产生的一系列症状，若能将体重减轻，则临床症状可明显好转。,xefptqblzhz, 小儿发作性睡病伴发糖尿病性高胰岛素综合征,http://jbk.39.net/xefptqblzhz/yyzl,内科,http://jbk.39.net/xefptqblzhz/jbzs,"呼吸困难,啤酒肚,打呼噜,打呼噜,重度肥胖,呼吸衰竭,婴儿过胖,乏力,潮式呼吸,气短"
黏多糖贮积症Ⅰ型,内分泌科,　　黏多糖贮积症(mucopolysaccharidoses，MPS)是一组由溶酶体异常引起的遗传性黏多糖代谢障碍，系酶的活性缺陷使不完全分解的氨基葡萄糖贮积而引起的先天性风湿病。其共同临床特征为有程度不等的骨骺改变，智力落后，内脏受累和角膜浑浊;生化特点是酸性黏多糖分解代谢缺陷，以致细胞内贮积过多的黏多糖，同时尿中也有过多的黏多糖排出。,ndtzjzyx," 承霤病,胡勒综合征,软骨-骨营养不良,粘多糖病Ⅰ型,粘多糖增多症Ⅰ型,粘多糖贮积病Ⅰ型",http://jbk.39.net/ndtzjzyx/yyzl,内科,http://jbk.39.net/ndtzjzyx/jbzs,"智力发育迟缓,关节畸形,鼻梁平塌,齿龈肥厚,唇厚舌大"
巨人症与肢端肥大症,内分泌科,　　体内生长激素持久性过多分泌引起软组织、骨骼及内脏的增生肥大，以及内分泌代谢紊乱，发生于青春期前、骺部未融合者为巨人症(gigantism);发生于青春期后、骺部已融合者为肢端肥大症(acromegaly)。巨人症患者常继续发展为肢端肥大性巨人症。此病并不罕见，男女之比约1.5∶1。发病年龄以31～40岁组最多，21～30岁、41～50岁组次之。国外文献报道，成年男性身高大于2.0m，女性大于1.85m称为巨人症。但应注意有些地区的人种，有些家族性的身材高于常人，身高1.9～2.0m，这样的人则不是巨人症。巨人症极少有家族遗传倾向，其父母和兄弟姐妹一般都是正常身材。,jrzyzdfdz, 巨人症与肢端肥大,http://jbk.39.net/jrzyzdfdz/yyzl,内科,http://jbk.39.net/jrzyzdfdz/jbzs,"头痛,尿磷,头颅增大,衰弱,全身皮肤粗厚,多饮"
假性醛固酮减少症,内分泌科,　　假性醛固酮减少症(pseudohypoaldosteronism)又称Cheek-Perry综合征，系Cheek及Perry(1958)首次报道，是一种少见的失盐综合征。目前认为本病的病因是病人的靶器官(肾小管、唾液腺、汗腺和结肠)上的醛固酮受体缺乏，或醛固酮与其受体结合减少或完全不能结合所致。,jxqgtjsz, Cheek-Perry综合征,http://jbk.39.net/jxqgtjsz/yyzl,内科,http://jbk.39.net/jxqgtjsz/jbzs,"多尿,恶心与呕吐,腹痛伴恶心、呕吐,脱水热"
尿黑酸尿与褐黄病,内分泌科,　　尿黑酸尿与褐黄病(alkaptonuria et ochronosis)属于常染色体隐性遗传病。尿黑酸长期聚积在体内各器官中，可引起褐黄病。黑尿、皮肤棕黄色色素沉着及关节炎是本病独特的三联症。,nhsnyhhb,"
                        ",http://jbk.39.net/nhsnyhhb/yyzl,内科,http://jbk.39.net/nhsnyhhb/jbzs,"尿黑酸,钙化"
